W1GrssyrMP,W1GrssyrHH,W1wrk1aMP,W1condur5MP,W1hea2MP,W1NoldBroHS,W1InCarHH,W1hous12HH,W1usevcHH,W1hiqualmum,W1hiqualdad,W1wrkfulldad,W1wrkfullmum,W1empsmum,W1empsdad,W1ch0_2HH,W1ch3_11HH,W1ch12_15HH,W1ch16_17HH,IndSchool,W1marstatmum,W1depkids,W1famtyp2,W1nssecfam,W1ethgrpYP,W1heposs9YP,W1hwndayYP,W1truantYP,W1alceverYP,W1bulrc,W1disabYP,W1yschat1,W2ghq12scr,W2disc1YP,W2depressYP,W4AlcFreqYP,W4CannTryYP,W4NamesYP,W4RacismYP,W4empsYP,W4schatYP,W4Childck1YP,W5JobYP,W5EducYP,W5Apprent1YP,W6JobYP,W6UnivYP,W6EducYP,W6Apprent1YP,W6acqno,W6gcse,W6als,W6OwnchiDV,W6Childliv,W6DebtattYP,W6NEETAct,W8DDEGP,W8DGHQSC,W8DMARSTAT,W8TENURE,W8DACTIVITY,W8QMAFI,W8DINCW
4687.8,-92,2,1,2,1,1,2,1,15,13,1,2,2,1,0,1,1,0,0,2,2,0,4,1,2,1,2,2,2,3,32,1,2,1,5,2,2,2,5,14,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,12,-91,1,0,2,2,1,1,405.63
4685.2,34685.2,2,1,2,2,1,2,1,16,15,1,2,2,1,0,1,2,0,0,2,3,0,2,1,2,4,2,1,2,3,29,1,2,2,-97,-97,-97,-97,5,13,-91,1,2,2,1,2,2,2,9,4,4,2,-91,8,-91,-1,0,1,5,1,1,370.74
4680,58680,2,1,2,2,1,2,1,7,7,1,2,2,1,0,2,1,0,0,2,3,0,2,1,1,-998,2,1,1,3,37,4,2,1,2,2,1,2,5,16,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,16,-91,-1,1,1,2,1,1,432.46
4680,4680,2,1,1,0,1,5,2,8,-98,-98,2,2,-98,0,0,2,0,0,5,2,1,6,1,3,-91,2,1,2,2,29,0,2,1,2,1,2,2,5,11,-91,2,1,2,2,2,1,2,6,2,4,2,-91,14,-91,-1,5,1,4,2,1,316.51
4680,20924.28,2,1,2,1,1,2,1,15,15,1,2,2,1,0,1,1,1,0,2,3,0,7,1,1,-91,-92,1,2,2,33,8,2,2,1,1,2,2,2,16,-91,1,2,2,1,2,2,2,9,4,4,2,-91,13,-91,-1,0,1,4,1,2,288.04
4680,4680,2,1,2,1,1,2,1,20,13,3,2,2,3,0,1,1,1,0,2,2,0,8,1,2,2,2,2,2,3,43,0,2,1,3,2,2,2,5,15,-91,2,1,2,1,2,1,2,9,4,4,2,-91,7,-91,-1,0,1,4,1,2,372.7
4680,19656,1,2,2,3,1,5,1,14,16,1,1,1,1,0,2,2,0,0,3,4,0,7,1,-1,1,2,1,1,3,36,1,2,2,3,1,1,2,5,13,-91,2,2,2,1,2,1,1,9,4,4,2,-91,5,-91,-1,12,1,4,1,2,297.95
4680,4680,2,1,2,1,1,4,1,20,20,3,2,2,8,0,1,1,0,0,2,2,0,7,1,1,0,2,2,1,3,35,0,2,2,2,2,2,2,2,15,-91,1,2,2,1,2,2,2,9,4,4,2,-91,12,-91,-1,4,1,4,1,2,227.46
4680,4680,2,1,2,1,1,5,2,14,-98,-98,2,2,-98,0,1,1,0,0,6,2,1,6,7,2,5,2,2,2,3,36,0,-1,2,2,1,2,2,5,13,-91,2,2,2,2,2,2,2,9,4,4,2,-91,16,1,-1,1,1,7,2,3,200.28
4680,18200,2,1,2,0,1,5,1,20,20,1,2,2,1,0,0,1,0,0,2,1,0,7,1,1,4,2,2,2,3,46,0,2,2,1,2,2,2,5,5,-91,1,1,2,1,2,2,2,9,4,4,2,-91,6,-91,-1,1,1,7,1,3,228.36
4680,4680,1,1,1,0,1,4,1,4,-98,-98,1,1,-98,0,0,1,0,0,5,1,1,7,1,3,1,1,1,2,3,20,0,2,1,-1,1,2,2,5,5,-91,1,1,2,2,2,2,2,9,4,4,2,-91,9,-91,-1,1,4,5,2,3,204.86
4680,76680,2,1,2,0,1,2,1,15,2,1,2,2,1,0,0,1,0,0,2,1,0,2,1,1,3,2,-1,2,3,46,3,2,1,3,2,2,2,5,15,-91,2,2,2,2,1,-91,-91,1,4,4,2,-91,14,-91,0,4,1,4,1,1,383.35
4680,-99,2,1,2,0,1,2,1,20,-99,1,2,2,1,0,0,1,0,0,3,1,0,-99,1,4,2,2,1,2,3,30,1,2,1,4,1,2,2,3,13,-91,2,2,2,2,2,2,2,9,4,4,2,-91,13,1,0,2,2,4,1,1,254.95
4680,-1,2,1,2,0,1,2,1,16,13,1,2,2,1,0,0,1,0,0,2,1,0,4,1,4,4,2,2,2,3,26,0,2,1,-91,2,2,2,9,15,-91,1,1,1,2,2,2,2,9,4,4,2,-91,12,1,0,0,1,3,11,2,215.22
4680,21996,2,1,2,1,1,2,1,16,7,1,2,2,1,0,1,1,0,0,2,2,0,3,1,2,1,2,2,-92,3,28,9,2,4,2,1,2,2,1,7,-91,1,2,2,1,2,2,1,9,4,4,2,-91,11,-91,0,0,1,4,1,2,327.21
4680,18720,2,1,2,1,1,2,1,20,16,1,2,2,1,0,1,1,0,0,2,2,0,6,1,-1,5,2,2,-1,3,28,0,2,2,-91,2,1,2,1,9,-91,1,1,1,1,2,2,2,9,4,4,2,-91,13,-91,0,0,1,5,1,2,242.17
4680,4680,2,1,2,1,1,6,2,16,-98,-98,2,2,-98,0,1,1,0,0,4,2,1,6,1,3,1,2,2,2,3,39,0,2,1,2,2,2,2,4,13,-91,1,1,1,1,2,2,2,9,4,4,2,-91,12,-91,0,0,1,4,1,3,273.8
4680,-999,2,1,2,2,1,4,1,20,15,1,2,2,1,0,1,2,0,0,2,3,0,6,1,2,3,2,2,2,3,35,0,2,1,2,1,2,2,5,11,-91,1,2,1,1,2,1,1,9,4,4,2,-91,10,-91,0,1,1,4,13,3,284.43
4680,29680,2,1,2,0,1,2,1,13,13,1,2,2,1,0,0,1,1,0,2,2,0,6,1,2,1,1,1,2,1,30,1,2,1,4,2,2,2,1,11,-91,1,1,2,2,2,2,2,9,4,4,1,1,14,2,0,0,4,4,2,3,259.73
4680,19680,4,1,1,1,1,2,1,16,4,1,2,2,1,0,1,1,1,0,2,3,0,4,1,2,5,2,2,2,3,43,0,2,2,4,2,2,2,5,17,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,14,-91,1,5,1,2,1,1,435.53
4680,-92,1,1,2,0,1,1,1,2,2,1,1,1,1,0,0,2,1,1,2,3,0,1,1,1,5,2,1,1,3,43,1,2,1,2,2,2,2,5,17,-91,2,1,2,1,2,2,2,4,4,2,2,-91,17,-91,1,0,1,4,1,1,408.91
4680,-92,2,1,2,1,1,2,1,19,20,1,2,2,1,0,1,1,0,0,2,2,0,4,8,1,3,2,2,-92,3,44,0,-1,2,-91,2,2,2,5,15,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,16,-91,1,0,1,-9,1,1,255.43
4680,27680,2,1,2,2,1,1,1,15,15,1,2,2,1,0,0,1,0,0,2,1,0,4,4,2,3,2,2,2,3,36,0,2,2,-91,2,2,2,5,15,-91,1,2,2,1,1,-91,-91,1,4,4,2,-91,17,-91,1,8,1,5,1,1,303.44
4680,64680,2,1,2,1,1,2,1,15,13,1,2,2,1,0,0,2,0,0,2,2,0,4,1,1,3,2,2,2,3,47,0,2,1,5,2,2,2,5,19,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,9,-91,1,0,1,2,1,1,459.46
4680,-92,2,1,2,1,1,2,1,20,20,1,2,2,1,0,1,1,0,0,2,2,0,1,3,1,2,2,2,2,3,39,0,2,2,-91,2,2,2,5,12,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,13,-91,1,0,1,5,3,2,279.72
4680,40680,2,1,2,1,1,2,1,7,7,1,2,2,1,0,1,1,0,0,2,2,0,2,1,2,5,2,2,1,3,24,0,2,2,5,2,2,2,5,11,-91,2,1,2,1,2,1,2,9,4,4,2,-91,14,-91,1,1,1,7,2,2,393.72
4680,-92,2,1,2,2,1,2,1,16,7,1,2,2,1,0,1,2,0,0,2,3,0,2,1,1,5,2,2,2,3,42,2,2,2,-91,2,-1,2,5,13,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,14,-91,1,10,1,7,1,2,346.41
4680,4680,2,1,2,1,1,2,2,20,-98,-98,2,2,-98,0,1,1,0,0,4,2,1,6,1,2,2,2,2,2,2,32,0,2,1,5,2,2,2,5,18,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,15,-91,1,0,1,4,1,2,241.53
4680,-92,2,1,2,1,1,6,2,20,20,1,2,2,1,0,1,1,0,0,2,2,0,6,1,3,4,2,2,1,3,40,0,2,1,-91,2,2,2,5,15,-91,2,1,2,1,2,2,2,9,4,4,2,-91,10,-91,1,0,1,2,1,2,282.52
4680,4680,1,1,2,1,1,5,1,19,-98,-98,1,1,-98,0,1,1,0,0,1,2,1,6,2,1,2,2,1,2,3,27,1,2,4,4,2,2,2,5,13,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,11,-91,1,0,1,4,1,2,204.14
4680,4680,2,1,2,3,1,-1,1,20,16,2,3,6,2,0,1,3,1,0,2,5,0,6,4,2,1,1,2,2,3,38,0,2,1,-91,1,2,2,5,16,-91,1,1,2,1,2,1,2,3,4,1,2,-91,10,-91,1,3,1,1,1,2,261.3
4680,4680,2,1,2,2,1,2,1,20,20,2,3,6,2,0,2,2,0,0,2,4,0,5,5,-1,2,2,2,1,3,40,0,2,1,-91,2,2,2,5,18,-91,2,1,2,1,2,2,2,9,4,4,2,-91,15,-91,1,0,1,1,10,2,267.16
4680,-92,2,1,2,1,1,2,1,15,13,1,2,2,1,0,0,2,0,0,2,2,0,2,1,3,-91,2,-92,1,3,24,4,2,3,2,1,1,1,5,15,-91,1,2,2,2,1,-91,-91,1,4,4,2,-91,14,-91,1,4,1,4,3,4,446.27
4680,4680,2,1,2,1,1,5,1,20,20,2,3,6,2,0,1,1,1,0,2,3,0,7,5,1,4,-1,2,1,3,39,11,2,3,-91,2,2,2,5,16,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,8,-91,1,6,1,5,1,4,221.96
4659.2,60659.2,2,1,2,2,1,2,1,15,13,1,2,2,1,0,1,3,0,0,2,4,0,4,1,3,3,2,1,1,1,24,0,2,2,1,1,1,2,3,16,-91,1,2,2,1,2,2,2,9,4,4,2,-91,12,-91,-1,0,1,2,3,1,387.87
4659.2,-92,2,1,2,1,1,1,1,15,15,1,2,2,1,0,1,1,0,0,2,2,0,4,1,2,1,2,2,2,1,33,0,2,1,4,2,2,2,1,13,-91,1,2,2,1,2,2,2,9,4,4,2,-91,12,-91,-1,0,1,7,1,2,304.92
4659.2,-99,2,1,2,2,1,2,1,15,-99,1,2,2,1,0,2,1,0,0,2,3,0,-99,1,2,3,-1,2,2,3,41,0,2,2,4,2,2,2,5,16,-91,1,2,2,1,2,2,2,9,4,4,2,-91,11,-91,-1,0,1,7,1,2,380.38
4659.2,-99,2,1,2,1,1,2,1,15,-99,1,2,2,1,0,1,1,0,0,2,2,0,-99,1,1,3,2,1,1,2,37,0,2,1,6,2,2,2,5,15,-91,1,1,2,2,2,2,2,9,4,4,2,-91,10,-91,1,5,1,4,5,2,416.85
4659.2,17295.2,2,1,2,2,1,2,1,16,16,1,2,2,1,0,2,1,0,0,3,3,0,6,1,2,3,2,-1,2,3,33,5,2,3,4,2,2,2,5,16,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,14,-91,1,0,1,2,1,2,304.4
4659.2,-1,2,1,1,1,1,2,1,16,13,1,2,2,1,0,1,2,0,0,2,3,0,6,1,2,5,2,1,1,3,39,1,2,2,2,2,2,2,5,18,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,16,-91,1,4,1,4,1,2,274.3
4659.2,-99,5,1,2,0,1,2,1,15,-99,1,3,3,1,0,0,1,0,0,2,1,0,-99,1,1,4,2,1,1,3,39,11,2,3,1,2,2,2,5,15,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,16,-91,1,2,1,4,1,3,352.52
4628,34628,2,1,2,2,1,2,1,15,15,1,2,2,1,0,2,1,0,0,2,3,0,4,2,4,1,2,2,2,3,23,1,2,2,-91,2,2,2,5,16,-91,1,1,2,1,2,2,2,9,4,4,2,-91,10,-91,-1,0,1,7,1,1,277.16
4628,23828,2,1,2,1,1,2,1,20,9,1,2,2,1,0,1,1,0,0,2,2,0,7,1,3,2,-1,1,1,3,31,3,1,2,2,2,2,2,1,16,-91,1,2,2,1,2,2,2,9,4,4,2,-91,8,-91,-1,8,1,4,1,2,275.74
4623.32,-99,2,1,1,2,1,4,1,15,-99,1,2,2,1,1,0,2,0,0,1,3,0,6,1,1,3,1,1,1,3,34,3,1,1,4,1,2,2,2,5,-91,2,2,2,2,2,2,2,7,4,4,2,-91,12,1,0,0,1,4,6,3,284.71
4617.6,4617.6,2,1,2,1,1,5,2,15,-98,-98,2,2,-98,0,1,1,1,0,5,3,1,7,1,4,5,2,1,1,2,41,0,2,1,-91,2,2,2,5,13,-91,1,2,2,1,2,2,2,9,4,4,2,-91,10,-91,0,0,1,4,1,1,323.41
4617.6,29817.6,2,1,2,1,1,2,1,14,13,1,2,2,1,0,0,2,1,0,2,3,0,1,1,1,3,2,1,-1,3,36,4,2,3,2,2,2,2,5,15,-91,1,1,2,1,2,1,2,3,4,1,2,-91,11,-91,1,1,1,2,6,1,430.68
4604.08,-1,2,1,2,0,1,2,1,15,15,1,2,2,1,0,0,2,1,0,2,3,0,1,1,2,2,2,2,1,3,33,4,2,3,4,1,1,1,5,14,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,18,-91,-1,3,1,4,1,3,420.22
4602,20956,2,1,2,1,1,2,1,20,13,1,2,2,1,0,0,2,0,0,2,2,0,5,1,4,3,1,1,1,3,23,1,2,2,3,1,1,2,1,2,-91,1,2,2,1,2,2,2,9,4,4,2,-91,16,-91,-1,0,1,4,1,2,383.06
4596.8,22507.16,2,1,2,1,1,2,1,16,16,1,2,2,1,0,1,1,0,0,2,2,0,7,1,2,5,-1,1,1,3,30,4,2,3,2,2,2,2,1,15,-91,1,2,2,1,2,2,2,9,4,4,2,-91,12,-91,0,0,1,4,5,2,324.47
4596.8,20196.8,2,1,1,2,1,2,1,8,15,1,2,2,1,0,1,2,0,0,5,3,0,7,1,1,2,2,2,1,1,34,7,2,3,3,1,2,2,5,10,-91,1,1,2,1,2,1,2,7,4,4,2,-91,15,-91,1,0,1,7,1,2,251.25
4586.4,16962.4,2,1,2,3,1,2,1,15,9,1,2,2,1,1,2,1,0,0,2,4,0,6,1,2,-91,1,1,2,3,31,0,2,1,2,2,2,2,5,17,-91,1,1,2,1,2,1,2,3,2,1,2,-91,9,-91,-1,0,1,4,1,2,336.11
4576,20300.8,2,2,2,1,1,2,1,15,9,1,2,2,1,0,1,1,0,0,2,2,0,2,1,3,1,2,2,2,3,37,0,2,2,2,2,2,2,5,7,-91,1,1,1,1,2,2,1,9,4,4,2,-91,12,-91,-1,1,2,2,1,1,413.82
4576,22984,1,1,1,1,1,2,1,8,15,1,1,1,1,0,1,1,1,0,2,3,0,5,1,3,1,2,2,1,1,35,1,2,1,5,2,2,2,5,13,-91,1,1,2,1,2,1,2,3,4,1,2,-91,15,-91,-1,6,1,4,1,2,337.44
4576,4576,2,1,2,0,1,4,1,7,-98,-98,2,2,-98,0,0,2,0,0,5,2,1,3,1,2,-91,2,1,2,3,18,-92,2,3,2,1,2,2,5,9,-91,1,2,1,1,2,2,1,9,4,4,2,-91,13,-91,0,3,1,2,1,2,376.51
4576,4576,2,2,1,1,1,4,2,20,-98,-98,2,2,-98,0,1,1,1,0,5,3,1,7,1,2,-91,1,1,1,3,43,0,2,1,4,1,1,2,1,13,-91,1,2,2,1,2,2,2,9,4,4,1,1,9,-91,0,1,1,4,2,3,311.2
4576,52576,2,1,2,0,1,1,1,2,7,1,2,2,1,0,0,3,1,0,2,4,0,1,1,1,5,2,2,2,3,32,1,2,2,3,2,2,2,5,15,-91,1,1,2,1,2,2,2,9,4,4,2,-91,16,-91,1,0,1,2,1,1,398.27
4560,62560,2,1,1,1,1,1,1,2,1,1,2,2,1,0,0,2,0,0,2,2,0,3,1,1,3,2,1,1,3,33,5,2,3,3,1,2,2,5,14,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,17,-91,1,3,1,4,1,1,475.76
4548.96,4548.96,2,1,2,1,1,4,1,20,-98,-98,2,2,-98,0,1,1,0,0,5,2,1,6,1,4,-91,1,1,2,3,31,1,2,2,4,1,2,2,3,13,-91,2,2,2,2,2,2,2,9,4,4,2,-91,16,1,0,0,1,5,4,3,240.39
4539.6,4539.6,2,1,2,0,1,4,1,14,20,3,2,2,3,0,0,1,0,0,2,1,0,6,1,2,3,2,1,2,3,38,0,2,1,3,2,2,2,5,9,-91,1,1,2,1,2,1,2,9,4,4,2,-91,8,-91,-1,0,1,2,1,1,366.58
4539.6,23064.6,2,1,1,0,1,2,1,7,9,1,2,2,1,0,0,3,1,0,2,4,0,5,1,2,1,2,2,2,3,36,0,2,2,3,2,2,2,5,16,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,15,-91,-1,0,1,4,1,2,388.42
4534.92,4534.92,2,1,2,1,1,2,1,15,-98,-98,2,2,-98,0,1,1,0,0,1,2,1,6,1,2,2,2,1,2,3,38,0,2,2,2,1,2,2,1,16,-91,1,1,2,1,2,2,2,9,4,4,2,-91,16,-91,0,0,1,4,1,2,284.54
4524,45528,2,1,2,0,1,2,1,19,1,1,2,2,1,0,0,1,1,0,2,2,0,1,1,2,1,2,1,1,3,35,4,2,3,2,1,1,2,5,7,-91,1,1,2,1,2,1,2,9,4,4,2,-91,11,-91,-1,0,2,2,2,3,371.11
4524,-1,2,1,2,3,1,2,1,7,13,1,2,2,1,1,2,1,0,0,2,4,0,6,1,3,4,2,2,2,3,43,0,2,1,4,2,2,2,5,20,-91,1,1,2,1,2,2,2,9,4,4,2,-91,14,-91,0,4,2,2,1,2,377.9
4524,46524,2,1,2,1,1,2,1,15,4,1,2,2,1,0,1,1,1,1,2,3,0,2,1,1,5,2,1,1,1,34,0,2,2,3,1,2,2,5,14,-91,1,1,2,2,2,2,2,9,4,4,2,-91,8,-91,1,1,1,4,3,3,337.54
4500,86100,3,1,2,1,1,2,1,7,2,1,1,1,1,0,0,2,0,0,2,2,0,1,1,2,5,-96,-96,-96,3,-96,0,2,1,2,2,2,2,5,18,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,16,-91,-1,-1,1,4,1,-1,415.2
4500,4500,3,1,2,1,1,2,1,6,20,3,1,1,6,0,0,2,0,0,2,2,0,4,1,3,-91,1,1,1,2,20,6,2,3,1,1,2,2,5,5,-91,2,2,2,2,2,1,2,9,4,4,2,-91,9,-91,-1,3,1,4,13,3,266.15
4500,4500,4,1,2,2,1,2,1,7,1,3,2,2,3,0,1,2,1,0,2,4,0,2,1,1,3,2,1,1,3,41,0,2,2,2,1,2,2,5,17,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,14,-91,1,1,1,4,6,1,446.29
4500,9000,2,1,2,2,1,2,1,15,13,1,2,2,1,0,2,1,0,0,2,3,0,6,1,1,4,2,1,1,3,45,8,2,4,4,2,2,2,5,16,-91,1,1,2,2,2,2,2,9,4,4,2,-91,10,-91,1,3,1,2,1,2,338.33
4492.8,-1,2,1,2,1,1,2,1,5,16,1,2,2,1,0,1,1,1,0,2,3,0,3,1,3,1,2,2,1,3,33,0,2,2,6,2,1,2,5,11,-91,1,2,2,1,2,2,2,9,4,4,2,-91,12,-91,-1,0,1,2,1,2,373.47
4492.8,4492.8,2,2,1,2,1,4,2,15,-98,-98,2,2,-98,0,1,2,0,0,1,3,1,7,1,4,-91,1,1,1,3,21,2,2,1,1,1,2,2,9,9,-91,2,2,2,2,2,2,2,9,4,4,2,-91,12,1,-1,0,1,7,2,3,288.05
4492.8,24064.8,2,1,2,1,1,2,1,4,7,1,2,2,1,0,0,2,0,0,2,2,0,2,1,1,4,2,2,2,3,42,1,2,1,2,2,2,2,5,15,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,14,-91,1,1,1,2,1,1,334.78
4492.8,4492.8,2,1,2,0,1,2,2,7,-98,-98,2,2,-98,0,0,1,1,0,5,2,1,3,1,2,3,2,1,1,2,40,0,2,2,2,1,1,1,5,15,-91,1,2,2,1,2,2,2,9,4,4,2,-91,15,-91,1,0,1,4,1,2,337.51
4474.08,49474.08,2,1,1,0,1,2,1,2,2,1,2,2,1,0,0,1,1,1,2,2,0,2,1,1,5,2,1,2,3,41,0,1,1,3,2,2,2,5,19,-91,1,1,2,1,2,2,2,9,4,4,2,-91,12,-91,0,1,1,4,1,1,422.85
4473.04,-92,2,1,1,0,1,2,1,13,4,1,2,2,1,0,0,1,0,0,2,1,0,2,1,1,1,2,2,-1,3,28,0,2,-1,4,1,2,2,5,13,-91,1,2,2,1,2,2,2,9,4,4,2,-91,9,-91,-1,9,1,4,1,3,281.26
4467.84,-1,2,1,2,1,1,2,1,20,20,1,2,2,1,0,0,2,0,0,2,2,0,4,1,4,2,2,1,2,2,27,0,2,1,4,2,2,2,4,7,-91,1,2,1,1,2,2,2,9,4,4,2,-91,7,-91,-1,3,1,2,3,2,323
4455.36,-1,2,1,2,1,1,2,1,16,20,1,2,2,1,0,1,1,0,0,2,2,0,6,1,1,5,2,2,1,3,36,2,2,1,-91,2,2,2,5,16,-91,1,1,2,1,2,1,1,9,4,4,2,-91,11,-91,-1,0,1,7,1,1,273.44
4455.36,22733.36,2,1,2,0,1,1,1,15,13,1,2,2,1,0,0,2,0,0,2,2,0,5,1,2,5,2,2,2,3,37,0,2,1,5,2,2,2,5,17,-91,2,1,2,1,2,2,2,9,4,4,2,-91,14,-91,0,0,1,5,1,1,315.07
4446.52,26286.52,2,1,2,1,1,2,1,15,19,1,2,2,1,0,1,1,0,0,2,2,0,-94,1,2,-91,2,1,2,3,37,0,2,2,2,2,2,2,5,13,-91,1,2,2,1,2,2,2,9,4,4,2,-91,8,-91,0,0,1,5,1,2,339.77
4446,9246,2,1,2,0,1,4,1,15,14,1,2,2,1,1,0,1,1,0,2,3,0,7,1,4,1,2,1,2,1,22,0,2,2,2,1,2,2,1,1,-91,1,2,2,2,2,2,2,9,4,4,2,-91,6,-91,-1,0,1,7,3,1,275.58
4446,-1,2,2,2,1,1,2,2,20,20,1,2,2,1,0,1,1,1,0,2,3,0,6,1,2,1,2,1,2,3,30,2,2,2,6,2,2,2,5,13,-91,1,1,2,1,2,2,2,9,4,4,2,-91,14,-91,-1,1,1,4,2,1,297.27
4446,37446,1,1,2,0,1,2,1,13,9,1,1,1,1,0,0,1,0,0,2,1,0,5,1,2,3,2,-92,1,3,43,3,2,4,2,1,1,2,5,18,-91,1,1,2,1,2,2,2,9,4,4,2,-91,14,-91,0,12,5,2,2,2,403.46
4428.84,4428.84,2,1,2,1,1,5,2,20,-98,-98,2,2,-98,0,0,2,0,0,6,2,1,6,6,-1,4,2,2,2,3,21,4,2,1,3,1,2,2,5,5,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,13,-91,1,4,1,7,1,3,201.99
4420,4420,2,2,1,2,1,5,1,15,-98,-98,2,2,-98,0,0,2,0,0,1,2,1,7,1,4,1,1,2,2,1,26,1,2,-1,3,1,2,2,6,11,1,2,2,2,2,2,2,2,9,4,4,1,1,16,1,-1,0,1,4,2,2,262.74
4420,4420,1,1,2,1,1,1,1,20,17,1,3,6,1,0,1,1,1,0,2,3,0,6,5,1,3,1,2,2,3,42,0,2,1,-91,2,2,2,5,16,-91,1,1,2,1,2,1,2,3,4,1,2,-91,16,-91,-1,7,1,5,1,2,234.53
4420,4420,4,1,2,0,1,2,1,15,-98,-98,2,2,-98,0,0,1,0,0,5,1,1,4,1,4,5,-1,1,2,3,36,1,2,1,3,2,2,2,5,11,-91,2,2,2,1,2,2,2,9,4,4,2,-91,12,-91,-1,2,1,7,1,3,275.11
4420,33916,2,1,2,0,1,2,1,7,3,1,2,2,1,0,0,2,1,0,2,3,0,1,1,2,-91,2,2,1,3,33,7,2,3,3,2,1,2,5,17,-91,1,1,2,1,2,2,1,9,4,4,2,-91,3,-91,0,0,1,2,1,1,314.21
4420,4420,2,1,2,0,1,2,1,20,-98,-98,2,2,-98,0,0,1,0,0,4,1,1,3,1,4,2,2,1,2,3,31,0,-1,1,2,2,2,2,4,10,-91,1,2,2,2,2,2,2,9,4,4,2,-91,12,1,0,0,1,4,1,2,286.87
4420,43420,3,1,2,1,1,2,1,15,15,1,2,2,1,0,0,2,0,0,2,2,0,3,1,2,3,2,1,1,3,31,2,1,1,3,1,2,2,5,13,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,14,-91,1,10,1,4,1,2,403.46
4409.6,4409.6,2,1,2,2,1,6,1,7,-98,-98,2,2,-98,0,0,2,0,0,5,2,1,7,1,3,3,1,1,1,3,28,0,2,1,3,1,2,2,5,17,-91,2,1,2,1,2,2,2,9,4,4,2,-91,15,-91,-1,1,1,4,1,2,260.38
4409.6,22880,2,1,2,0,1,3,1,16,13,1,2,2,1,0,0,1,1,0,2,1,0,1,1,3,3,2,2,1,1,47,0,2,1,2,2,2,2,5,7,-91,2,1,2,2,2,1,2,9,4,4,2,-91,10,-91,-1,5,1,-8,1,2,305.61
4399.2,29399.2,10,1,2,1,1,2,1,15,16,1,3,6,1,0,1,1,1,0,2,3,0,2,1,3,3,2,2,2,3,25,1,2,1,2,2,2,2,4,13,-91,1,1,1,1,2,1,1,9,4,4,2,-91,10,-91,-1,0,1,2,3,3,259.63
4394,-99,2,1,2,0,1,2,1,20,-99,1,2,2,1,0,0,1,0,1,2,1,0,-99,1,4,4,2,1,2,3,35,0,2,1,-91,2,2,2,5,19,-91,2,1,2,1,2,2,2,9,4,4,2,-91,16,-91,-1,-1,2,4,2,2,260.03
4368,-99,5,1,2,-99,1,1,1,-99,20,3,3,6,3,0,0,2,1,0,2,2,0,6,4,2,4,2,2,2,-99,38,0,2,2,-91,2,2,2,5,12,-91,2,2,2,1,2,2,2,9,4,4,2,-91,14,-91,-1,2,2,2,1,1,201.27
4368,39368,2,1,2,0,1,1,1,15,9,1,2,2,1,0,0,1,0,0,2,1,0,5,1,1,2,2,1,1,3,42,0,2,1,3,2,2,2,5,17,-91,1,1,2,1,2,2,2,9,4,4,2,-91,13,-91,-1,1,1,4,1,3,414.86
4368,-92,2,1,2,1,1,2,1,15,2,1,2,2,1,0,0,2,0,0,2,2,0,1,1,1,2,2,1,1,3,32,0,2,1,2,2,2,2,5,13,-91,1,1,2,1,2,2,2,9,4,4,2,-91,14,-91,1,1,1,4,1,1,338.67
4368,-99,2,1,2,0,1,2,1,4,-99,1,2,2,1,0,0,1,1,0,2,2,0,-99,8,2,2,2,2,2,3,35,6,2,3,5,2,2,2,5,15,-91,1,1,2,1,2,1,2,3,4,1,2,-91,12,-91,1,3,1,4,1,3,337.8
4351.36,-99,2,1,1,1,1,4,1,4,-99,1,2,2,1,0,0,1,1,0,2,2,0,6,1,4,-91,1,2,1,1,29,2,2,1,3,1,2,2,5,18,-91,1,2,2,2,2,2,2,9,4,4,1,1,8,1,0,1,1,4,2,1,360.37
4342,-92,2,1,2,0,1,4,1,15,14,1,2,2,1,0,0,3,0,0,2,3,0,2,2,2,1,2,1,1,3,33,6,1,3,1,1,2,2,3,9,-91,1,2,2,2,2,2,2,9,4,4,2,-91,12,-91,0,0,1,5,2,2,251.73
